-0.916804,-0.399337,-1.052980,2.417448,0.000000
0.661774,-0.749703,-2.276714,-2.009689,0.000000
-0.659387,-0.751804,-1.591434,1.395803,0.000000
-0.982154,0.188079,0.164912,0.861172,0.000000
0.806619,0.591071,-1.940593,2.648276,1.000000
0.719570,-0.694420,-2.858803,-2.962339,0.000000
0.003183,-0.999995,2.643167,0.008412,0.000000
-0.784314,0.620364,-3.550453,-4.488772,0.000000
-0.973847,0.227205,1.035331,4.437646,1.000000
0.599745,-0.800191,-4.158449,-3.116768,0.000000
-0.675461,0.737396,3.920599,3.591306,1.000000
0.843186,-0.537621,-2.191786,-3.437519,0.000000
-0.945785,-0.324794,-1.843796,5.369050,1.000000
-0.219781,0.975549,4.679534,1.054250,1.000000
-0.977865,-0.209236,1.130540,-5.283581,0.000000
-0.314569,-0.949235,0.306774,-0.101662,0.000000
-0.744645,-0.667461,-2.747816,3.065569,0.000000
-0.119715,-0.992808,4.411226,-0.531915,0.000000
0.317586,-0.948229,4.554517,1.525423,0.000000
0.317586,-0.948229,1.558112,0.521851,0.000000
-0.963982,0.265966,0.148095,0.536765,0.000000
0.999971,-0.007614,-0.032562,-4.276696,0.000000
0.512772,0.858525,1.611297,-0.962380,1.000000
-0.968716,-0.248173,0.566623,-2.211752,0.000000
-0.732230,0.681058,3.185185,3.424506,1.000000
-0.079917,-0.996801,5.106793,-0.409431,0.000000
-0.770741,-0.637149,3.417145,-4.133620,0.000000
-0.963982,0.265966,1.222600,4.431253,1.000000
0.864011,-0.503473,3.002300,5.152253,1.000000
0.043169,-0.999068,-3.313728,-0.143185,0.000000
0.631265,-0.775568,3.911327,3.183581,1.000000
-0.808495,0.588503,2.305061,3.166729,1.000000
0.871577,0.490259,1.881034,-3.344084,0.000000
-0.352277,-0.935896,1.275795,-0.480217,0.000000
0.864011,-0.503473,3.042578,5.221374,1.000000
0.018409,0.999831,-0.683064,0.012577,1.000000
-0.597198,-0.802094,3.788435,-2.820672,0.000000
-0.997606,0.069151,-0.268526,-3.873884,0.000000
-0.998710,-0.050772,0.130137,-2.559874,0.000000
-0.564645,-0.825334,-1.813110,1.240423,0.000000
-0.998710,-0.050772,0.018439,-0.362712,0.000000
-0.000003,-1.000000,4.803180,-0.000013,0.000000
-0.237705,-0.971337,3.616464,-0.885019,0.000000
0.864011,-0.503473,2.539105,4.357363,1.000000
