0.471958,-0.192076,-0.342228,0.090018,0.325661,-0.416472,0.009302,-0.098418,0.063950,0.093032,0.332587,0.117331,-1.198872,0.167603,0.590988,0.638989,0.706238,0.736782,-0.879020,-0.690272,-0.768876,0.213089,0.466893,-0.062185,0.118064,-0.225970,-0.124637,-1.044674,0.080301,-0.111367,0.175638,0.522945,0.038002,-1.069294,-0.186009,0.981110,0.053130,0.020408,0.016204,0.031522,0.002870,-0.021333,-0.008067,-0.144309,0.292593,-0.047437,-0.480263,-0.937919,0.222076,-0.014257,0.876926,0.274090,-0.405016,1.026770,3.703051,-0.001213,-1.321111,-0.017637,-0.824769,-0.665814,0.530745,1.086561,-0.537321,-1.877254,-0.400808,1.053065,3.443511,0.000000
0.260069,-0.415920,0.128345,-0.005844,0.252880,-0.411026,-0.958586,0.098622,0.494492,0.096511,-0.494274,0.356707,-1.061614,0.128826,0.249459,0.983916,0.232589,-0.029782,-0.846774,0.130833,-0.068445,0.196865,0.320348,0.021487,-0.072694,-0.127773,-0.162924,-1.004842,0.322185,0.006642,0.068983,0.308077,0.097042,-1.106695,-0.473091,0.879147,0.057325,0.006793,0.036055,0.029777,0.000858,-0.015199,0.003392,-0.076273,0.271475,-0.041144,-0.844276,-0.609628,0.562050,-0.019825,1.401894,0.358912,-0.143075,1.270621,3.546798,-0.008985,-0.437073,-0.029407,0.022349,2.326337,-1.502887,0.366122,0.167883,-0.910347,0.503069,-0.471256,0.656133,0.000000
0.080239,-0.600344,0.155248,0.097171,0.332553,-1.136880,-0.018247,-0.072936,0.440845,0.095251,-0.534022,0.375366,-0.592773,-0.032736,0.093842,0.927475,0.384135,0.871997,-0.378861,-0.153994,-0.462955,0.192057,0.453577,0.105297,-0.031408,0.152026,-0.079544,-1.131601,0.081156,-0.130469,0.125129,0.824624,0.323706,-0.260350,-0.497096,0.867694,-0.001412,0.019583,0.027448,0.041268,0.054733,0.050664,0.016576,-0.061280,0.157131,-0.595755,-0.144778,-0.149476,0.544961,0.006046,0.568512,0.084782,-0.814379,1.295397,3.248223,-0.052812,-0.004048,0.097233,0.353084,0.490618,-2.055766,0.385037,-0.296514,-0.017173,0.700442,1.462364,3.418687,0.000000
-0.571731,-0.292592,-0.510642,0.090430,-0.502546,0.358063,-1.853199,-0.005453,0.232089,0.093204,0.361553,-0.014955,-0.180044,0.308760,-0.068432,-0.872729,0.024848,0.767142,1.425682,1.143998,-1.058577,0.089444,-0.269286,0.657403,0.171010,-0.061588,-0.450508,-1.131577,0.125447,-0.139636,0.122284,-0.219780,0.154673,-0.699173,0.926346,0.351138,-0.136328,0.033171,-0.014103,0.041349,-0.015325,-0.009733,0.011482,-0.089198,-0.106384,0.430463,-0.993422,-0.068410,0.187363,-0.048100,0.292683,-0.003733,-0.147020,0.394858,-0.548390,-0.025982,0.760796,0.213176,1.798564,3.897475,0.892942,0.560914,-0.354519,-1.473421,-0.764851,0.482741,3.368366,1.000000
0.092948,-0.271552,-0.369195,-0.171773,-0.531610,-0.689608,-2.191170,0.160740,0.216792,-0.075531,0.343350,0.342162,0.032522,-0.342268,0.398465,0.420740,-0.637303,-1.580571,0.566895,0.765829,-1.411586,0.091063,0.012369,0.747231,-0.118164,0.079770,-0.090636,-1.253942,0.060202,-0.414694,-0.501077,0.030960,-0.216576,-0.752366,0.997512,0.047589,0.052013,0.019865,0.007077,0.056077,-0.008053,-0.029090,0.043346,-0.201114,-0.147529,-0.620497,-0.077245,0.211560,0.496714,0.791396,-0.000534,-0.968323,0.517361,-0.545029,2.422837,1.267208,2.567445,0.104713,-0.091564,0.120055,4.440236,-0.070681,0.385825,0.035934,0.751567,1.022065,2.159580,0.000000
0.175885,-0.240572,0.461419,-0.210404,0.218525,0.218571,-0.336866,-0.099029,-0.536044,0.096781,0.232696,0.362774,0.068106,0.353975,-0.025926,0.890127,-0.010881,0.881321,-0.560726,1.443223,-0.123255,0.092397,-0.003709,0.290914,-0.311472,-0.141661,0.448597,-1.116839,0.094304,-0.122757,0.085235,-0.050067,0.076149,-1.249929,-0.961566,-0.271296,-0.042298,0.004888,0.037680,0.103386,-0.034280,0.083627,0.087798,-0.080825,0.344708,0.448829,-0.791231,-0.977814,-0.423323,0.796719,-0.737301,0.729133,-1.129879,-4.048551,-3.443582,-0.001631,0.968264,2.676904,4.493432,4.674287,3.264994,-1.149038,-0.047336,-0.046507,0.658805,0.185543,2.141509,0.000000
-0.197249,-0.196650,-0.170149,0.095451,-0.144583,0.229124,0.043477,-0.072416,-0.263219,0.013129,0.197566,0.268829,0.033096,-0.360186,0.339832,0.604309,-0.846569,-1.625118,0.040701,0.488626,0.750031,0.089631,0.147493,0.184703,0.050990,0.031792,-0.038577,-1.253453,-0.102560,-0.367558,-0.515658,0.013298,-0.163837,-1.231799,0.978350,-0.205558,0.024034,-0.003215,0.007497,0.038274,-0.004938,0.001234,-0.000164,-0.007820,0.002999,-0.018443,-0.207126,-0.087726,-0.116871,0.032213,-1.120386,-0.130786,-0.034875,1.011554,-3.122243,0.337711,1.606035,0.110383,-0.048816,0.018837,3.724375,-0.287630,0.264159,-0.097868,0.056669,0.014461,-1.715323,0.000000
0.214301,0.335741,-0.146871,0.096284,0.358341,-0.010825,-0.072937,-0.086840,0.412988,0.095249,-0.488126,0.357013,0.022011,-0.368940,0.046804,1.074064,0.945646,-0.788343,-0.845818,0.113597,-1.368953,0.198253,0.304002,0.044701,-0.442845,-0.466105,-0.322797,-1.058225,0.439450,0.056780,0.244798,-0.330559,-0.215972,-1.174889,-0.481841,0.872613,0.079850,-0.002115,-0.007764,0.003956,0.002288,-0.025533,-0.026434,-0.237750,0.265933,0.021317,-1.480742,-0.516971,-0.363359,-0.015536,1.483509,-0.797843,-1.311023,1.281586,3.378831,0.025636,-1.261935,-0.033597,-0.291844,-1.716544,2.636570,0.828780,-0.858465,2.575803,0.283258,1.018456,2.794889,1.000000
0.158997,-0.048554,-0.023421,0.078892,0.306109,0.347564,-0.757627,0.134630,0.440602,0.087658,-0.557182,0.283421,0.052922,0.356406,0.140296,0.958871,0.953292,-1.101692,-0.645334,-0.046009,-0.743901,0.200909,0.444168,0.060061,-0.187908,-0.124436,-0.130782,-1.213233,0.497651,0.088680,0.178386,-0.410707,-0.267035,-1.026528,-0.432397,0.899406,0.064049,0.007156,0.010019,-0.001403,0.010321,-0.032118,0.019940,-0.234450,0.313033,0.274951,-1.592807,-0.863514,0.433369,-0.095214,1.264569,0.289635,-0.499131,2.065700,2.779053,-0.016814,-1.021221,0.602442,1.487582,4.534169,3.684312,0.580951,-1.360327,4.502158,0.122823,-1.058006,-1.883747,0.000000
0.593216,0.209898,-0.042793,0.084885,0.008349,-0.268924,-0.005004,0.328184,-0.294340,0.021791,0.353481,0.226988,-0.340579,-0.399745,0.298219,0.647019,0.326796,-1.584699,-0.992331,-0.508219,-1.055163,0.216100,0.479204,-0.109498,-0.058930,-0.469232,-0.139267,-1.129855,0.486437,-0.070519,-0.303383,0.006735,-0.078821,-1.241295,-0.066184,0.996620,0.048668,-0.038937,0.028547,0.030032,0.020046,0.022891,-0.035068,-0.372320,0.617261,-0.368476,-0.269718,-1.604007,-0.287091,-0.008834,1.232093,0.639308,-0.583809,1.159255,3.451705,0.195082,-0.980130,-0.319182,-3.646213,-3.606356,3.218266,0.498030,0.753384,0.039479,0.853865,1.419617,4.821444,0.000000
-0.778217,-0.299267,0.383621,-0.192932,0.457239,0.372129,-0.323612,0.131362,0.107957,0.053298,-0.418226,0.080818,-0.332095,0.308060,0.564066,0.995012,-0.370649,0.376056,-0.730918,0.001954,-1.342627,0.195948,0.383162,0.077751,-0.390502,0.276154,0.156945,-1.157429,0.205516,-0.044744,-0.034293,-0.107973,-0.011604,-1.243659,-0.482528,0.873555,0.063784,-0.006318,-0.020262,0.028739,0.021041,0.060460,0.010145,0.227594,0.585935,0.158381,-1.162563,-0.843115,0.622525,-0.161960,-0.016826,0.007854,-1.049518,1.260480,-4.155988,0.073608,0.701798,1.605451,3.544792,5.307323,2.347769,-0.029454,-0.492038,1.934205,0.032817,0.629550,3.039505,0.000000
-0.031701,0.010726,-0.547342,0.056264,-0.064449,0.170396,-0.055496,-0.045779,-0.183561,-0.090332,0.152726,0.182334,0.139599,0.636846,0.254904,-1.161462,-1.445305,0.883673,-0.076939,1.432693,0.057546,0.090961,0.056808,0.393269,-0.197080,-0.155788,-0.304162,-1.193490,0.020492,-0.266645,0.102959,-0.182598,-0.507675,-1.083790,-0.996015,0.069947,0.055327,-0.010732,0.051498,0.146248,-0.056047,0.031468,0.123275,-0.033336,0.619501,0.768947,-0.135000,-1.589614,0.065771,0.183870,-0.947379,2.866848,3.249934,0.532214,-1.061526,0.351885,1.702881,3.053183,4.375755,4.788612,4.503806,-2.378785,-1.154941,-0.035355,1.123527,-0.759952,2.234141,0.000000
-0.359320,-0.269043,0.416985,-0.133144,-0.024993,0.372681,0.064074,0.310066,-0.464820,0.097037,0.102026,0.375258,-0.008784,0.074761,0.408580,0.914889,-1.492023,0.805605,-0.515224,0.076740,0.881254,0.099444,0.099346,0.131269,0.079914,0.096409,0.400400,-1.142266,0.031582,-0.150008,-0.066196,0.048753,0.162565,-1.236352,-0.965639,0.256542,-0.041556,-0.025097,0.018381,0.128087,-0.050757,-0.053011,0.057060,0.311752,1.137035,0.333390,-0.600645,-2.102447,0.034050,0.231740,-0.811236,2.409409,3.186999,1.655017,-1.808185,-0.025996,0.427942,2.404440,3.961485,4.218411,2.867394,-0.771125,0.021558,0.440367,0.751882,-0.745957,-0.015723,1.000000
-0.001442,0.006996,0.012684,0.084851,0.212011,0.019903,-0.419491,-0.440716,0.232208,0.092398,-0.114955,0.131701,-0.431436,0.456963,0.379649,0.818976,-1.446358,0.850412,1.386420,1.095939,0.726260,0.090144,0.044124,0.277599,0.163505,-0.301919,0.016271,-1.157799,0.040065,-0.158789,-0.050346,-0.159041,-0.037240,-1.224813,-0.998660,-0.015458,0.049396,0.001111,0.008393,0.056291,-0.010273,-0.005955,0.079572,-0.037539,0.895339,0.578702,-0.613085,-2.120356,0.580681,-0.252554,-1.472505,1.506394,-1.059375,-3.946389,-4.174286,0.895323,1.610683,2.821912,5.004946,5.262468,4.317923,-1.813226,0.285680,1.338081,-0.951910,-0.096179,0.595421,0.000000
-0.446507,-0.035436,-0.328566,0.031200,-0.544553,-0.119669,-0.374360,-0.376034,-0.013866,0.099051,0.451082,0.362925,-2.258348,-0.449857,0.540363,0.730437,-0.699455,-1.580163,-0.555293,1.179043,0.750844,0.089977,0.090189,0.178120,-0.057382,-0.203886,0.302201,-0.596110,-0.028045,-0.275764,-0.545234,-0.138854,-0.320798,-1.177204,0.969521,0.205630,-0.133210,0.028178,0.026634,0.039739,-0.019051,0.053397,0.052002,-0.234955,-0.391190,0.249244,-0.762295,0.990565,0.125600,0.456545,-0.010392,-2.717740,-5.332250,-4.935080,3.933244,-0.001136,0.002327,0.033261,-1.129409,-4.106909,-3.363991,0.350536,-0.556662,0.036403,2.083494,0.705536,-1.687276,1.000000
